data	codigo_bdi	codigo_negociacao_papel	tp_mercado	nome_res	especi	prazo_tot	mod_ref	pre_abe	pre_max	pre_min	pre_med	pre_ult	pre_ofc	pre_ofv	tot_neg	qua_tot	vol_tot	pre_exe	ind_opc	dat_venc	fat_cot	pto_exe	cod_isi	dis_mes
2018-01-02	2	CPLE3	10	COPEL	ON  EJ  N1		R$	20.51	20.75	20.20	20.52	20.61	20.60	20.61	137	36400	747137.00	0.00	0	9999-12-31	1	0.000000	BRCPLEACNOR8	135
2018-01-02	96	CPLE3F	20	COPEL	ON  EJ  N1		R$	21.39	21.39	20.31	20.68	20.70	20.56	20.74	30	676	13982.73	0.00	0	9999-12-31	1	0.000000	BRCPLEACNOR8	135
2018-01-02	2	CPLE6	10	COPEL	PNB EJ  N1		R$	24.15	24.16	23.88	24.05	24.10	23.93	24.10	3194	623600	14999295.00	0.00	0	9999-12-31	1	0.000000	BRCPLEACNPB9	132
2018-01-02	96	CPLE6F	20	COPEL	PNB EJ  N1		R$	23.93	24.16	23.81	24.03	23.93	23.91	23.96	49	1383	33244.43	0.00	0	9999-12-31	1	0.000000	BRCPLEACNPB9	132
2018-01-02	62	CPLE6T	30	COPEL	PNB EJ  N1	030	R$	24.07	24.08	24.07	24.07	24.08	0.00	0.00	2	700	16849.73	0.00	0	9999-12-31	1	0.000000	BRCPLEACNPB9	132
2018-01-02	62	CPLE6T	30	COPEL	PNB EJ  N1	062	R$	24.34	24.35	24.34	24.34	24.35	0.00	0.00	2	1000	24349.07	0.00	0	9999-12-31	1	0.000000	BRCPLEACNPB9	132
2018-01-02	78	CPLEA25	70	CPLE    /EJ	PNB     N1	000	R$	0.54	0.54	0.54	0.54	0.54	0.02	0.00	1	200	108.00	24.13	0	2018-01-15	1	0.000000	BRCPLEACNPB9	131
2018-01-02	2	CPRE3	10	CPFL RENOVAV	ON      NM		R$	13.48	13.79	13.45	13.54	13.79	13.30	13.79	166	18400	249147.00	0.00	0	9999-12-31	1	0.000000	BRCPREACNOR5	100
2018-01-02	96	CPRE3F	20	CPFL RENOVAV	ON      NM		R$	13.75	13.75	13.75	13.75	13.75	13.05	14.20	1	20	275.00	0.00	0	9999-12-31	1	0.000000	BRCPREACNOR5	100
2018-01-02	12	CPTS11B	10	FII CAPI SEC	CI  ER  MB		R$	98.69	98.95	98.50	98.72	98.65	98.70	98.90	66	5735	566198.36	0.00	0	9999-12-31	1	0.000000	BRCPTSCTF004	142
2018-01-02	2	CRDE3	10	CR2	ON      NM		R$	1.44	1.47	1.43	1.44	1.45	1.45	1.48	7	8700	12544.00	0.00	0	9999-12-31	1	0.000000	BRCRDEACNOR1	109
2018-01-02	96	CRDE3F	20	CR2	ON      NM		R$	1.45	1.45	1.45	1.45	1.45	1.40	1.45	1	12	17.40	0.00	0	9999-12-31	1	0.000000	BRCRDEACNOR1	109
2018-01-02	2	CREM3	10	CREMER	ON		R$	15.99	15.99	15.99	15.99	15.99	15.40	15.70	1	100	1599.00	0.00	0	9999-12-31	1	0.000000	BRCREMACNOR2	176
2018-01-02	2	CRFB3	10	CARREFOUR BR	ON      NM		R$	15.20	15.57	15.13	15.37	15.49	15.49	15.54	9953	1956400	30078381.00	0.00	0	9999-12-31	1	0.000000	BRCRFBACNOR2	100
2018-01-02	96	CRFB3F	20	CARREFOUR BR	ON      NM		R$	15.25	15.61	15.03	15.32	15.61	15.03	15.61	30	766	11741.75	0.00	0	9999-12-31	1	0.000000	BRCRFBACNOR2	100
2018-01-02	2	CRIV4	10	ALFA FINANC	PN		R$	4.75	4.75	4.70	4.72	4.70	4.70	5.00	5	4000	18905.00	0.00	0	9999-12-31	1	0.000000	BRCRIVACNPR1	198
2018-01-02	2	CRPG5	10	CRISTAL	PNA		R$	15.70	16.00	15.60	15.84	15.90	15.73	16.00	26	6800	107714.00	0.00	0	9999-12-31	1	0.000000	BRCRPGACNPA3	101
2018-01-02	96	CRPG5F	20	CRISTAL	PNA		R$	15.02	15.02	15.02	15.02	15.02	15.02	17.00	1	80	1201.60	0.00	0	9999-12-31	1	0.000000	BRCRPGACNPA3	101
2018-01-02	2	CSAN3	10	COSAN	ON      NM		R$	41.90	42.70	41.65	42.24	42.55	42.41	42.55	4505	871700	36823412.00	0.00	0	9999-12-31	1	0.000000	BRCSANACNOR6	117
2018-01-02	96	CSAN3F	20	COSAN	ON      NM		R$	41.19	42.53	41.19	42.18	42.34	42.34	42.89	85	1894	79905.52	0.00	0	9999-12-31	1	0.000000	BRCSANACNOR6	117
2018-01-02	62	CSAN3T	30	COSAN	ON      NM	016	R$	42.63	42.64	42.63	42.63	42.64	0.00	0.00	2	3100	132175.25	0.00	0	9999-12-31	1	0.000000	BRCSANACNOR6	117
2018-01-02	78	CSANA10	70	CSAN  FM	ON      NM	000	R$	1.55	1.95	1.55	1.73	1.77	0.00	0.00	32	71200	123308.00	40.92	0	2018-01-15	1	0.000000	BRCSANACNOR6	117
2018-01-02	78	CSANA11	70	CSAN  FM	ON      NM	000	R$	1.14	1.14	1.11	1.12	1.12	0.00	0.00	3	300	337.00	41.92	0	2018-01-15	1	0.000000	BRCSANACNOR6	117
2018-01-02	78	CSANA12	70	CSAN  FM	ON      NM	000	R$	0.58	0.66	0.58	0.62	0.66	0.00	0.00	19	40300	25298.00	42.92	0	2018-01-15	1	0.000000	BRCSANACNOR6	117
2018-01-02	78	CSANA39	70	CSAN	ON      NM	000	R$	2.99	3.00	2.85	2.96	3.00	0.00	0.00	6	1000	2967.00	39.42	0	2018-01-15	1	0.000000	BRCSANACNOR6	117
2018-01-02	78	CSANB41	70	CSAN  FM	ON      NM	000	R$	2.40	2.40	2.40	2.40	2.40	0.05	0.00	1	300	720.00	41.12	0	2018-02-19	1	0.000000	BRCSANACNOR6	117
2018-01-02	78	CSANB42	70	CSAN  FM	ON      NM	000	R$	1.68	1.68	1.68	1.68	1.68	0.00	0.00	1	100	168.00	42.12	0	2018-02-19	1	0.000000	BRCSANACNOR6	117
2018-01-02	2	CSCO34	10	CISCO	DRN		R$	126.50	126.50	126.50	126.50	126.50	0.00	0.00	1	600	75900.00	0.00	0	9999-12-31	1	0.000000	BRCSCOBDR004	127
2018-01-02	2	CSMG3	10	COPASA	ON      NM		R$	43.54	44.19	43.54	43.90	43.85	43.85	43.86	1842	304900	13385543.00	0.00	0	9999-12-31	1	0.000000	BRCSMGACNOR5	145
2018-01-02	96	CSMG3F	20	COPASA	ON      NM		R$	45.98	45.98	43.69	43.97	43.87	43.84	43.87	93	1704	74932.23	0.00	0	9999-12-31	1	0.000000	BRCSMGACNOR5	145
2018-01-02	2	CSNA3	10	SID NACIONAL	ON		R$	8.45	8.68	8.42	8.57	8.68	8.67	8.68	14477	9540800	81837024.00	0.00	0	9999-12-31	1	0.000000	BRCSNAACNOR6	248
2018-01-02	96	CSNA3F	20	SID NACIONAL	ON		R$	8.36	8.71	8.36	8.57	8.71	8.64	8.71	124	3478	29823.37	0.00	0	9999-12-31	1	0.000000	BRCSNAACNOR6	248
2018-01-02	62	CSNA3T	30	SID NACIONAL	ON	016	R$	8.70	8.71	8.70	8.70	8.71	0.00	0.00	2	40000	348152.52	0.00	0	9999-12-31	1	0.000000	BRCSNAACNOR6	248
2018-01-02	62	CSNA3T	30	SID NACIONAL	ON	030	R$	8.56	8.74	8.56	8.60	8.74	0.00	0.00	6	17000	146222.01	0.00	0	9999-12-31	1	0.000000	BRCSNAACNOR6	248
2018-01-02	62	CSNA3T	30	SID NACIONAL	ON	062	R$	8.66	8.78	8.66	8.77	8.78	0.00	0.00	4	102000	895142.08	0.00	0	9999-12-31	1	0.000000	BRCSNAACNOR6	248
2018-01-02	62	CSNA3T	30	SID NACIONAL	ON	150	R$	8.91	8.92	8.91	8.91	8.92	0.00	0.00	2	2000	17839.71	0.00	0	9999-12-31	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA76	70	CSNA	ON	000	R$	0.86	1.09	0.86	0.90	1.09	0.00	1.10	8	19100	17215.00	7.60	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA78	70	CSNA	ON	000	R$	0.70	0.90	0.70	0.70	0.90	0.90	0.00	13	50700	35546.00	7.80	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA8	70	CSNA	ON	000	R$	0.59	0.67	0.57	0.63	0.67	0.64	0.69	60	92400	58527.00	8.00	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA82	70	CSNA  FM	ON	000	R$	0.38	0.51	0.38	0.44	0.50	0.00	0.54	50	33400	14994.00	8.20	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA84	70	CSNA  FM	ON	000	R$	0.25	0.34	0.25	0.30	0.34	0.20	0.99	246	50000	15257.00	8.40	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA86	70	CSNA  FM	ON	000	R$	0.19	0.23	0.19	0.21	0.23	0.20	0.35	65	16400	3494.00	8.60	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA88	70	CSNA  FM	ON	000	R$	0.11	0.14	0.11	0.13	0.14	0.14	0.40	9	98000	13568.00	8.80	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA9	70	CSNA	ON	000	R$	0.06	0.11	0.06	0.08	0.11	0.06	0.10	185	116600	9686.00	9.00	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA92	70	CSNA	ON	000	R$	0.05	0.05	0.05	0.05	0.05	0.00	0.20	1	12000	600.00	9.20	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAA96	70	CSNA	ON	000	R$	0.02	0.02	0.02	0.02	0.02	0.02	0.05	9	23600	472.00	9.60	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB10	70	CSNA	ON	000	R$	0.09	0.14	0.09	0.10	0.14	0.12	0.14	11	87800	9650.00	10.00	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB82	70	CSNA  FM	ON	000	R$	0.59	0.74	0.59	0.63	0.74	0.00	0.00	11	2400	1514.00	8.20	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB83	70	CSNAE	ON	000	R$	0.51	0.60	0.50	0.51	0.60	0.00	0.00	8	100200	51968.00	8.30	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB84	70	CSNA  FM	ON	000	R$	0.54	0.58	0.53	0.56	0.58	0.00	0.00	5	2000	1126.00	8.40	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB86	70	CSNA  FM	ON	000	R$	0.40	0.47	0.40	0.42	0.47	0.20	0.00	9	5700	2416.00	8.60	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB88	70	CSNA  FM	ON	000	R$	0.34	0.49	0.34	0.38	0.49	0.00	0.49	15	5700	2211.00	8.80	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB9	70	CSNA	ON	000	R$	0.33	0.33	0.33	0.33	0.33	0.35	0.00	1	400	132.00	9.00	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB92	70	CSNA	ON	000	R$	0.24	0.24	0.24	0.24	0.24	0.00	0.00	2	40000	9600.00	9.20	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB94	70	CSNA	ON	000	R$	0.22	0.28	0.22	0.25	0.27	0.00	0.00	11	180000	45189.00	9.40	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	78	CSNAB96	70	CSNA	ON	000	R$	0.11	0.11	0.11	0.11	0.11	0.00	0.00	1	2000	220.00	9.60	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAM74	80	CSNAE	ON	000	R$	0.02	0.02	0.02	0.02	0.02	0.01	0.00	3	22200	444.00	7.40	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAM76	80	CSNAE	ON	000	R$	0.05	0.05	0.03	0.04	0.03	0.00	0.02	2	9100	405.00	7.60	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAM78	80	CSNAE	ON	000	R$	0.03	0.04	0.03	0.03	0.04	0.00	0.00	121	14800	464.00	7.80	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAM8	80	CSNAE  FM	ON	000	R$	0.08	0.08	0.03	0.06	0.03	0.00	0.20	546	277800	16818.00	8.00	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAM82	80	CSNAE  FM	ON	000	R$	0.09	0.09	0.09	0.09	0.09	0.05	0.00	53	8500	765.00	8.20	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAM84	80	CSNAE  FM	ON	000	R$	0.19	0.19	0.17	0.18	0.17	0.10	0.00	2	1600	292.00	8.40	0	2018-01-15	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAN7	80	CSNAE	ON	000	R$	0.10	0.10	0.10	0.10	0.10	0.00	0.00	1	900	90.00	7.00	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAN8	80	CSNAE  FM	ON	000	R$	0.30	0.30	0.30	0.30	0.30	0.06	0.00	18	70000	21000.00	8.00	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAN82	80	CSNAE  FM	ON	000	R$	0.32	0.32	0.32	0.32	0.32	0.00	0.00	2	6100	1952.00	8.20	0	2018-02-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	82	CSNAO76	80	CSNAE	ON	000	R$	0.22	0.22	0.22	0.22	0.22	0.00	0.00	1	1000	220.00	7.60	0	2018-03-19	1	0.000000	BRCSNAACNOR6	248
2018-01-02	2	CTAX3	10	CONTAX	ON      NM		R$	3.70	3.78	3.65	3.70	3.78	3.70	3.78	34	17200	63687.00	0.00	0	9999-12-31	1	0.000000	BRCTAXACNOR3	118
2018-01-02	96	CTAX3F	20	CONTAX	ON      NM		R$	3.66	3.79	3.66	3.75	3.79	3.67	3.70	3	85	318.75	0.00	0	9999-12-31	1	0.000000	BRCTAXACNOR3	118
2018-01-02	2	CTGP34	10	CITIGROUP	DRN		R$	243.60	243.60	243.60	243.60	243.60	0.00	0.00	1	300	73080.00	0.00	0	9999-12-31	1	0.000000	BRCTGPBDR000	128
2018-01-02	2	CTKA4	10	KARSTEN	PN		R$	2.79	3.05	2.79	2.93	3.00	2.85	3.00	48	20000	58690.00	0.00	0	9999-12-31	1	0.000000	BRCTKAACNPR7	43
2018-01-02	2	CTNM3	10	COTEMINAS	ON		R$	6.20	6.80	6.20	6.55	6.80	6.20	6.80	4	600	3930.00	0.00	0	9999-12-31	1	0.000000	BRCTNMACNOR9	130
2018-01-02	96	CTNM3F	20	COTEMINAS	ON		R$	7.49	7.50	7.49	7.49	7.49	0.00	9.30	3	51	382.24	0.00	0	9999-12-31	1	0.000000	BRCTNMACNOR9	130
2018-01-02	2	CTNM4	10	COTEMINAS	PN		R$	6.24	6.80	6.24	6.51	6.74	6.71	6.74	68	53500	348771.00	0.00	0	9999-12-31	1	0.000000	BRCTNMACNPR6	129
2018-01-02	96	CTNM4F	20	COTEMINAS	PN		R$	5.01	6.65	5.01	6.32	6.65	6.01	0.00	4	66	417.12	0.00	0	9999-12-31	1	0.000000	BRCTNMACNPR6	129
2018-01-02	2	CTSA3	10	SANTANENSE	ON		R$	3.65	3.65	3.64	3.64	3.64	3.64	3.69	2	1300	4735.00	0.00	0	9999-12-31	1	0.000000	BRCTSAACNOR3	55
2018-01-02	12	CTXT11	10	FII C TEXTIL	CI  ER		R$	4.34	4.34	4.20	4.27	4.25	4.25	4.29	100	25769	110221.16	0.00	0	9999-12-31	1	0.000000	BRCTXTCTF014	161
2018-01-02	2	CVCB3	10	CVC BRASIL	ON  EJ  NM		R$	48.50	49.88	48.49	49.32	49.88	49.25	49.88	4527	866700	42753866.00	0.00	0	9999-12-31	1	0.000000	BRCVCBACNOR1	108
2018-01-02	96	CVCB3F	20	CVC BRASIL	ON  EJ  NM		R$	48.30	49.60	48.30	49.19	49.50	49.20	49.50	79	2372	116680.21	0.00	0	9999-12-31	1	0.000000	BRCVCBACNOR1	108
2018-01-02	12	CXCE11B	10	FII CX CEDAE	CI  ER  MB		R$	2399.00	2399.00	2399.00	2399.00	2399.00	2351.93	2400.00	2	5	11995.00	0.00	0	9999-12-31	1	0.000000	BRCXCECTF004	190
2018-01-02	12	CXRI11	10	FII CX RBRAV	CI		R$	1065.03	1080.00	1065.03	1075.07	1079.90	1060.00	1089.61	19	91	97831.67	0.00	0	9999-12-31	1	0.000000	BRCXRICTF003	149
2018-01-02	2	CYRE3	10	CYRELA REALT	ON      NM		R$	13.27	13.45	13.24	13.34	13.32	13.32	13.40	7657	1827500	24379119.00	0.00	0	9999-12-31	1	0.000000	BRCYREACNOR7	129
2018-01-02	96	CYRE3F	20	CYRELA REALT	ON      NM		R$	12.58	13.44	12.58	13.33	13.35	13.35	13.45	33	904	12051.21	0.00	0	9999-12-31	1	0.000000	BRCYREACNOR7	129
2018-01-02	62	CYRE3T	30	CYRELA REALT	ON      NM	030	R$	13.43	13.44	13.43	13.43	13.44	0.00	0.00	2	2000	26865.54	0.00	0	9999-12-31	1	0.000000	BRCYREACNOR7	129
2018-01-02	78	CYREA13	70	CYRE  FM	ON      NM	000	R$	0.58	0.60	0.56	0.57	0.60	0.18	0.00	11	15700	9104.00	13.00	0	2018-01-15	1	0.000000	BRCYREACNOR7	129
2018-01-02	78	CYREA43	70	CYRE  FM	ON      NM	000	R$	0.29	0.29	0.29	0.29	0.29	0.05	0.55	2	1000	290.00	13.50	0	2018-01-15	1	0.000000	BRCYREACNOR7	129
2018-01-02	78	CYREB14	70	CYRE  FM	ON      NM	000	R$	0.40	0.40	0.40	0.40	0.40	0.00	0.00	1	100	40.00	14.00	0	2018-02-19	1	0.000000	BRCYREACNOR7	129
2018-01-02	78	CYREB44	70	CYRE  FM	ON      NM	000	R$	0.28	0.28	0.28	0.28	0.28	0.00	0.00	1	1000	280.00	14.41	0	2018-02-19	1	0.000000	BRCYREACNOR7	128
2018-01-02	82	CYREM13	80	CYREE  FM	ON      NM	000	R$	0.18	0.18	0.18	0.18	0.18	0.00	0.00	1	1000	180.00	13.00	0	2018-01-15	1	0.000000	BRCYREACNOR7	129
2018-01-02	82	CYREM41	80	CYREE	ON      NM	000	R$	0.06	0.06	0.04	0.04	0.04	0.00	0.04	4	5300	242.00	11.50	0	2018-01-15	1	0.000000	BRCYREACNOR7	129
2018-01-02	2	CZLT33	10	COSAN LTD	DR3		R$	32.57	33.24	31.61	32.61	32.95	32.95	33.26	436	110100	3591044.00	0.00	0	9999-12-31	1	0.000000	BRCZLTBDR009	110
2018-01-02	96	CZLT33F	20	COSAN LTD	DR3		R$	32.29	32.82	31.68	32.02	32.82	31.80	36.51	5	164	5251.60	0.00	0	9999-12-31	1	0.000000	BRCZLTBDR009	110
2018-01-02	2	DAGB33	10	DUFRY AG	DR3		R$	480.01	487.99	479.00	484.72	485.00	485.00	488.95	81	1687	817735.82	0.00	0	9999-12-31	1	0.000000	BRDAGBBDR008	102
2018-01-02	2	DIRR3	10	DIRECIONAL	ON      NM		R$	5.51	5.84	5.50	5.69	5.84	5.79	5.84	1742	550900	3139003.00	0.00	0	9999-12-31	1	0.000000	BRDIRRACNOR0	109
2018-01-02	96	DIRR3F	20	DIRECIONAL	ON      NM		R$	5.58	5.81	5.56	5.67	5.81	5.76	6.00	15	587	3329.59	0.00	0	9999-12-31	1	0.000000	BRDIRRACNOR0	109
2018-01-02	2	DISB34	10	WALT DISNEY	DRN		R$	362.00	362.00	360.86	361.07	362.00	0.00	0.00	3	1600	577718.00	0.00	0	9999-12-31	1	0.000000	BRDISBBDR006	110
2018-01-02	96	DISB34F	20	WALT DISNEY	DRN		R$	356.30	356.30	356.30	356.30	356.30	356.00	0.00	2	5	1781.50	0.00	0	9999-12-31	1	0.000000	BRDISBBDR006	110
2018-01-02	14	DIVO11	10	IT NOW IDIV	CI		R$	41.99	42.00	41.70	41.74	41.82	41.75	41.87	35	4540	189537.80	0.00	0	9999-12-31	1	0.000000	BRDIVOCTF002	100
2018-01-02	96	DIVO11F	20	IT NOW IDIV	CI		R$	40.67	42.00	40.00	40.93	41.87	40.31	41.87	8	35	1432.89	0.00	0	9999-12-31	1	0.000000	BRDIVOCTF002	100
2018-01-02	2	DMMO3	10	DOMMO	ON		R$	1.06	1.06	1.03	1.04	1.04	1.04	1.05	188	564900	588329.00	0.00	0	9999-12-31	1	0.000000	BRDMMOACNOR0	101
2018-01-02	96	DMMO3F	20	DOMMO	ON		R$	1.05	1.05	1.05	1.05	1.05	0.90	1.05	1	28	29.40	0.00	0	9999-12-31	1	0.000000	BRDMMOACNOR0	101
2018-01-02	2	DOHL4	10	DOHLER	PN  EJ		R$	6.00	6.00	6.00	6.00	6.00	5.00	6.00	1	200	1200.00	0.00	0	9999-12-31	1	0.000000	BRDOHLACNPR9	59
2018-01-02	2	DTEX3	10	DURATEX	ON      NM		R$	9.21	9.43	9.18	9.29	9.35	9.35	9.36	2267	929200	8635530.00	0.00	0	9999-12-31	1	0.000000	BRDTEXACNOR3	126
2018-01-02	96	DTEX3F	20	DURATEX	ON      NM		R$	9.20	9.90	9.20	9.32	9.90	9.20	9.90	27	778	7255.09	0.00	0	9999-12-31	1	0.000000	BRDTEXACNOR3	126
2018-01-02	96	EALT4F	20	ACO ALTONA	PN		R$	33.00	33.00	33.00	33.00	33.00	30.00	0.00	1	16	528.00	0.00	0	9999-12-31	1	0.000000	BREALTACNPR1	130
2018-01-02	14	ECOO11	10	ISHARES ECOO	CI		R$	84.38	84.55	84.38	84.43	84.55	83.19	86.70	2	60	5066.20	0.00	0	9999-12-31	1	0.000000	BRECOOCTF008	100
2018-01-02	2	ECOR3	10	ECORODOVIAS	ON      NM		R$	12.30	12.73	12.30	12.57	12.46	12.46	12.47	8538	1639200	20619022.00	0.00	0	9999-12-31	1	0.000000	BRECORACNOR8	114
2018-01-02	96	ECOR3F	20	ECORODOVIAS	ON      NM		R$	12.40	12.71	12.37	12.58	12.60	12.57	12.60	78	2323	29226.45	0.00	0	9999-12-31	1	0.000000	BRECORACNOR8	114
2018-01-02	62	ECOR3T	30	ECORODOVIAS	ON      NM	016	R$	12.64	12.65	12.64	12.64	12.65	0.00	0.00	2	4000	50591.52	0.00	0	9999-12-31	1	0.000000	BRECORACNOR8	114
2018-01-02	2	ECPR3	10	ENCORPAR	ON		R$	33.00	33.00	33.00	33.00	33.00	1.00	39.99	1	100	3300.00	0.00	0	9999-12-31	1	0.000000	BRECPRACNOR5	109
2018-01-02	12	EDFO11B	10	FII OURINVES	CI  ER  MB		R$	279.00	279.00	279.00	279.00	279.00	273.00	279.00	2	43	11997.00	0.00	0	9999-12-31	1	0.000000	BREDFOCTF004	245
2018-01-02	12	EDGA11	10	FII GALERIA	CI  ER		R$	43.79	43.80	43.33	43.69	43.80	43.65	43.79	100	2667	116528.95	0.00	0	9999-12-31	1	0.000000	BREDGACTF001	164
2018-01-02	2	EEEL4	10	CEEE-GT	PN      N1		R$	160.00	160.00	160.00	160.00	160.00	60.00	160.00	1	100	16000.00	0.00	0	9999-12-31	1	0.000000	BREEELACNPR5	104
2018-01-02	96	EEEL4F	20	CEEE-GT	PN      N1		R$	130.00	133.98	130.00	133.28	133.98	130.00	176.00	4	12	1599.40	0.00	0	9999-12-31	1	0.000000	BREEELACNPR5	104
2018-01-02	2	EGIE3	10	ENGIE BRASIL	ON      NM		R$	35.79	35.98	35.46	35.78	35.72	35.39	35.72	2821	530900	18999802.00	0.00	0	9999-12-31	1	0.000000	BREGIEACNOR9	105
2018-01-02	96	EGIE3F	20	ENGIE BRASIL	ON      NM		R$	36.87	36.92	35.50	35.82	35.50	35.50	36.00	114	2650	94940.01	0.00	0	9999-12-31	1	0.000000	BREGIEACNOR9	105
2018-01-02	62	EGIE3T	30	ENGIE BRASIL	ON      NM	180	R$	37.09	37.10	37.09	37.09	37.10	0.00	0.00	2	10000	370939.95	0.00	0	9999-12-31	1	0.000000	BREGIEACNOR9	105
2018-01-02	2	EKTR4	10	ELEKTRO	PN		R$	23.25	23.50	23.25	23.43	23.50	22.50	23.90	3	400	9374.00	0.00	0	9999-12-31	1	0.000000	BREKTRACNPR7	141
2018-01-02	2	ELET3	10	ELETROBRAS	ON      N1		R$	19.60	19.63	18.75	19.09	18.79	18.79	18.80	7692	2747100	52442879.00	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	96	ELET3F	20	ELETROBRAS	ON      N1		R$	19.39	19.84	18.43	19.18	19.70	18.85	19.70	92	2031	38965.12	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	62	ELET3T	30	ELETROBRAS	ON      N1	016	R$	18.99	19.00	18.99	18.99	19.00	0.00	0.00	2	1000	18998.15	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	62	ELET3T	30	ELETROBRAS	ON      N1	030	R$	19.16	19.17	18.90	18.94	18.91	0.00	0.00	6	30500	577788.42	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	62	ELET3T	30	ELETROBRAS	ON      N1	045	R$	19.16	19.17	19.16	19.16	19.17	0.00	0.00	2	1000	19163.40	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	62	ELET3T	30	ELETROBRAS	ON      N1	062	R$	19.82	19.83	19.12	19.22	19.13	0.00	0.00	8	5800	111482.03	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	62	ELET3T	30	ELETROBRAS	ON      N1	090	R$	19.45	19.46	19.45	19.45	19.46	0.00	0.00	2	20000	389153.40	0.00	0	9999-12-31	1	0.000000	BRELETACNOR6	152
2018-01-02	2	ELET6	10	ELETROBRAS	PNB     N1		R$	22.80	23.06	21.84	22.22	21.84	21.84	21.89	3602	1274400	28318305.00	0.00	0	9999-12-31	1	0.000000	BRELETACNPB7	69
2018-01-02	96	ELET6F	20	ELETROBRAS	PNB     N1		R$	22.71	23.98	21.91	22.14	21.95	21.93	22.23	79	2569	56888.99	0.00	0	9999-12-31	1	0.000000	BRELETACNPB7	69
2018-01-02	62	ELET6T	30	ELETROBRAS	PNB     N1	030	R$	22.19	22.20	22.19	22.19	22.20	0.00	0.00	2	7500	166499.55	0.00	0	9999-12-31	1	0.000000	BRELETACNPB7	69
2018-01-02	78	ELETA19	70	ELET  FM	ON      N1	000	R$	0.86	0.91	0.72	0.81	0.78	0.60	0.92	6	1200	979.00	19.00	0	2018-01-15	1	0.000000	BRELETACNOR6	152
2018-01-02	78	ELETA21	70	ELET  FM	ON      N1	000	R$	0.14	0.17	0.14	0.15	0.17	0.00	0.18	2	200	31.00	21.00	0	2018-01-15	1	0.000000	BRELETACNOR6	152
2018-01-02	78	ELETB20	70	ELET  FM	ON      N1	000	R$	1.12	1.12	1.03	1.04	1.03	0.00	0.00	4	6500	6766.00	20.00	0	2018-02-19	1	0.000000	BRELETACNOR6	152
2018-01-02	82	ELETM19	80	ELETE  FM	ON      N1	000	R$	0.60	0.70	0.60	0.63	0.70	0.00	0.77	5	600	381.00	19.00	0	2018-01-15	1	0.000000	BRELETACNOR6	152
